41314,"[['START', '{', '\\nabla', '}', 'g', '-', 'a', '{', '\\nabla', '}', '\\Lambda', 'W', '{', 'L', '2', '}', '2'], ['START', '{', '\\nabla', '}', 'g', '{', 'L', '2', '}', '2', '-', '2', 'a', '{', '\\langle', '}', '{', '\\nabla', '}', 'g', '{', '\\nabla', '}', '\\Lambda', 'W', '{', '\\rangle', '}', '+', 'a', '2', '{', '\\nabla', '}', '\\Lambda', 'W', '{', 'L', '2', '}', '2', '\\n'], ['START', '{', '\\nabla', '}', 'g', '{', 'L', '2', '}', '2', '+', '2', 'a', '{', '\\langle', '}', 'g', '{', '\\widetilde', '{', '{', '\\Lambda', 'W', '}', '}', '}', '{', '\\rangle', '}', '+', 'a', '2', '{', '\\nabla', '}', '\\Lambda', 'W', '{', 'L', '2', '}', '2', '\\end', '{', 'a', 'l', 'i', 'g', 'n', 'e', 'd', '}']]"
41326,"[['START', '\\frac', '{', '\\epsilon', 'l', 't', '{', '\\rm', 'i', 'm', 'p', '}', '}', '{', '\\hbar', '}'], ['START', '\\frac', '{', '\\Delta', '\\phi', '}', '{', '2', '}', '\\left', '1', '+', '\\tanh', '\\left', '(', '\\frac', '{', 'l', '-', 'l', '0', '}', '{', '0', '4', '5', 'l', '{', '\\rm', 'i', 'm', 'p', '}', '}', '\\right', ')', '\\right', '\\']]"
41335,"[['START', '\\begin', '{', 's', 'p', 'l', 'i', 't', '}', '\\langle', 'x', '\\hat', '{', 'F', '}', 'n', '(', '\\beta', ')', 'k', '+', '\\beta', '\\rangle'], ['START', '\\sqrt', '{', '\\frac', '{', 'K', '}', '{', '2', '\\pi', '}', '}', 'e', '{', 'i', 'n', '\\beta', 'K', '\\gamma', '}', 'e', '{', '-', 'i', 'n', '\\pi', '\\beta', '{', '2', '}', '\\ell', '}', 'e', '{', 'i', '(', 'k', '+', '\\beta', ')', '\\left', '(', 'K', 'x', '-', 'q', '0', '\\right', ')', '}', '\\sum', '{', 'j', '=', '-', '\\infty', '}', '{', '\\infty', '}', 'e', '{', 'i', 'j', 'K', 'x', '}', '\\n', '\\sum', '{', 'j', '=', '-', '\\infty', '}', '{', '\\infty', '}', 'e', '{', 'i', 'j', '\\pi', '2', '}', 'J', '{', 'j', '}', '(', '\\phi', 'd', '\\xi', ')', 'J', '{', 'j', '+', 'j', '}', '(', '\\phi', 'd', '\\zeta', ')', '\\end', '{', 's', 'p', 'l', 'i', 't', '}']]"
41342,"[['START', '-', '{', '\\frac', '{', '1', '}', '{', '2', '}', '}', '\\rho', '2', '\\int', '0', 't', '\\sigma', '2', '(', 'y', 's', ')', 'd', 's', '+', '\\rho', '{', 'q', '}', 't', '\\breve', '{', '{', 'V', '}', '}', '{', '2', 'y', 'q', '}', 't'], ['START', '-', '{', '\\frac', '{', '1', '}', '{', '2', '}', '}', '(', '1', '-', '\\rho', '2', ')', '\\int', '0', 't', '\\sigma', '2', '(', 'y', 's', ')', 'd', 's', '+', '\\sqrt', '{', '1', '-', '\\rho', '2', '}', '\\int', '0', 't', '\\sigma', '(', 'y', 's', ')', 'd', '\\breve', '{', '{', 'W', '}', '}', 's', '2']]"
41348,"[['START', '\\sum', '{', '\\ell', '=', '1', '}', '{', 'j', '+', '1', '}', 'e', '{', '\\betaH', '(', 'j', '+', '2', '-', '2', '\\ell', ')', '}', '\\psi', 'j', '{', '(', 'k', ')', '}', '(', 'v', '\\ell', ')', '\\frac', '{', 'Q', '{', 'j', '+', '1', '}', 'Q', '{', '-', 'j', '-', '1', '}', '}', '{', 'Q', '{', '2', '\\ell', '-', 'j', '-', '1', '}', 'Q', '{', '2', '\\ell', '-', 'j', '-', '3', '}', '}', '{', '\\left', '}', '1', 'm', 'm', '\\psi', 'j', '{', '(', 'k', ')', '}', '(', 'v', '\\ell', ')'], ['START', '\\prod', '{', 'm', '=', '1', '}', '{', 'j', '-', '\\ell', '+', '1', '}', '\\phi', '-', '{', 'j', '-', 'k', '-', '2', 'm', '}', '\\phi', '+', '{', 'j', '-', 'k', '+', '2', '-', '2', 'm', '}', '\\prod', '{', 'm', '=', '1', '}', '{', '\\ell', '-', '1', '}', '\\phi', '-', '{', '-', 'j', '+', 'k', '-', '2', '+', '2', 'm', '}', '\\phi', '+', '{', '-', 'j', '+', 'k', '+', '2', 'm', '}', '\\notag']]"
41350,"[['START', '\\operatorname', '{', '\\mathrm', '{', 'f', '}', '}', '(', 'z', ')', '+', '\\sum', '{', 'i', '=', '1', '}', 'm', '\\operatorname', '{', '\\mathrm', '{', 'c', '}', '}', 'i', '(', 'z', ')', '\\lambda', 'i'], ['START', '\\operatorname', '{', '\\mathrm', '{', 'f', '}', '}', '(', 'z', ')', '+', '\\operatorname', '{', '\\mathrm', '{', 'c', '}', '}', '(', 'z', ')', '\\operatorname', '{', '\\mathsf', '{', 'T', '}', '}', '\\lambda']]"
41358,"[['START', '\\sum', '\\limits', '\\alpha', '\\equiv', '\\sum', '\\limits', '{', 's', '\\lambda', 'l', 'm', '}', '\\int', '0', '\\infty', 'd', 'p', '\\n', '\\varepsilon', '\\alpha'], ['START', '\\sqrt', '{', 'p', '2', '+', 'm', '2', '}', '\\eqnum', '{', '4', '2', '3', '}']]"
41367,"[['START', '\\int', '{', '\\varphi', '}', '{', 'n', '}', 'd', '\\pi', '1', '+', '\\int', '\\psi', '{', 'n', '}', 'd', '\\pi', '1'], ['START', '\\int', '\\xi', '{', 'n', '}', 'd', '\\pi', '1']]"
41371,"[['STARTe', '\\phi', '\\partial', 'X', '\\mu', '\\psi', '\\mu', '(', 'z', ')', 'V', '{', '-', '1', '2', '}', '(', 'w', ')', '\\sim', '2', '{', '\\alpha', '{', '\\prime', '}', '}', '(', 'z', '-', 'w', ')', '{', '-', '1', '}', 'e', '{', '\\phi', '2', '}', 'u', '\\alpha', '\\gamma', '\\mu', '{', '\\alpha', '\\beta', '}', 'k', '\\mu', 'e', '{', 'i', 'k', '\\cdot', 'X', '}', '+'], ['START', '0', '+']]"
41396,"[['START', '\\dot', '{', 'f', '}', '{', 'i', '\\zeta', '\\zeta', '\\zeta', '}', '(', 'z', ')', '-', '\\dot', '{', 'F', '}', '{', 'i', 'z', 'z', 'z', '}', '(', 'z', ')'], ['START', '2', '\\int', '{', 'X', '}', '{', '\\frac', '{', '3', '}', '{', '\\pi', '(', 'z', '-', 'w', ')', '4', '}', '-', '{', '\\cal', 'D', '}', 'z', '{', '\\cal', 'D', '}', 'w', 'G', '(', 'z', 'w', ')', '}', 'e', '{', '-', '\\phi', '{', 'c', 'l', '}', '(', 'w', ')', '}', '\\overline', '{', 'Q', 'i', '(', 'w', ')', '}', 'd', '2', 'w']]"
41401,"[['START', '4', '\\pi', '\\int', '{', 'E', '{', 'm', 'i', 'n', '}', '}', '{', '+', '\\infty', '}', 'P', '1', 'A', '(', 'k', 'E', ')', 'd', 'E'], ['START', '\\frac', '{', '1', '}', '{', '2', '\\pi', '2', '}', '\\frac', '{', '1', '}', '{', '(', '2', 'J', '+', '1', ')', '}', '\\sum', '{', 'M', '\\sigma', '}', '\\sum', '{', 'f', '\\neq', '0', '}', '\\left', '\\int', 'e', '{', '\\imath', '\\textbf', '{', 'k', '}', '\\cdot', '\\textbf', '{', 'z', '}', '}', 'G', 'f', '{', 'M', '\\sigma', '}', '(', '\\textbf', '{', 'z', '}', ')', 'd', '\\textbf', '{', 'z', '}', '\\right', '2', '\\']]"
41413,"[['START', '\\langle', '\\beta', '\\beta', '\\rangle', '\\beta', '-', '\\beta'], ['START', '(', 't', '-', 't', '0', ')', '\\overrightarrow', '{', 'v', '}', '-', '(', 't', '-', 't', '0', ')', '\\overrightarrow', '{', 'v', '}']]"
41414,"[['START', '{', '\\operatorname', '{', '\\mathcal', '{', 'L', '}', '}', '}', 'X', '\\frac', '{', '\\partial', '}', '{', '{', '\\partial', '}', 'q', '{', '\\gamma', '0', '}', '}', '\\'], ['START', '\\frac', '{', '{', '\\partial', '}', 'X', '}', '{', '{', '\\partial', '}', 'q', '{', '\\gamma', '0', '}', '}', '\\'], ['START', '\\sum', '{', '\\gamma', '}', '\\sum', '{', '\\Gamma', 'A', '}', '\\frac', '{', '1', '}', '{', 'r', '}', '\\frac', '{', '1', '}', '{', '\\kappa', '{', '\\gamma', '0', '}', '\\kappa', '{', '\\Gamma', '}', '}', '\\sharp', '{', '\\operatorname', '{', '\\mathcal', '{', 'M', '}', '}', '}', '{', '\\gamma', '}', '(', '(', '\\gamma', '0', '\\Gamma', ')', 'A', ')', '{', '\\operatorname', '{', '\\mathbb', '{', 'R', '}', '}', '}', '\\cdot', 'q', '{', '\\Gamma', '}', 't', '{', '\\omega', '(', 'A', ')', '}', '\\cdot', '\\frac', '{', '\\partial', '}', '{', '{', '\\partial', '}', 'q', '{', '\\gamma', '}', '}']]"
41445,"[['START', '\\frac', '{', '1', '}', '{', '4', '}', '\\log', '2', '\\left', '(', '\\frac', '{', 'a', '+', '2', 'b', '}', '{', 'a', '-', '2', 'b', '}', '\\right', ')'], ['START', '\\frac', '{', '1', '}', '{', '2', '}', '\\log', '2', '\\left', '(', '\\frac', '{', 'X', '{', '1', '2', '}', '}', '{', '\\Delta', 'E', '}', '\\right', ')']]"
41453,"[['START', '\\int', '\\frac', '{', 'd', '{', 'D', '-', '1', '}', '{', '\\bfk', '}', '}', '{', '(', '2', '\\pi', ')', '{', 'D', '-', '1', '}', '}', '\\frac', '{', 'e', '{', 'i', '{', '\\bfk', '}', '\\cdot', '{', '\\bfr', '}', '}', '}', '{', '{', '{', '\\bfk', '}', '}', '2', '+', 'm', '2', '}'], ['START', '\\frac', '{', '1', '}', '{', '(', '2', '\\pi', ')', '{', '\\frac', '{', 'D', '-', '1', '}', '{', '2', '}', '}', '}', '\\Bigg', '(', '\\frac', '{', 'm', '}', '{', 'r', '}', '\\Bigg', ')', '{', '\\frac', '{', 'D', '-', '3', '}', '{', '2', '}', '}', 'K', '{', '\\frac', '{', 'D', '-', '3', '}', '{', '2', '}', '}', '(', 'm', 'r', ')']]"
41455,"[['START', '\\int', '{', '-', '\\infty', '}', '{', '0', '}', 'd', '{', '{', '\\omega', '}', '}', '\\rho', '{', 'd', '{', '\\sigma', '}', '}', '(', '\\omega', ')', '\\cr'], ['START', '\\frac', '{', '1', '}', '{', '\\pi', '}', '\\cot', '{', '-', '1', '}', '\\left', '(', '\\frac', '{', 'E', '{', 'd', '}', '+', 'U', 'n', '{', 'd', '-', '\\sigma', '}', '}', '{', '\\Delta', '}', '\\right', ')', '\\end', '{', 'a', 'r', 'r', 'a', 'y', '}']]"
41489,"[['START', '0', '+', '\\frac', '{', '1', '}', '{', 'C', '}', '(', '\\lambda', '{', 's', 'k', '}', '\\wedge', 'm', 's', ')', '+', '0'], ['START', '\\frac', '{', '1', '}', '{', 'C', '}', '\\lambda', '{', 's', 'k', '}']]"
41501,"[['START', 'x', '\\text', '{', 'f', 'o', 'r', '}', 'x', '\\in', '{', '\\mathbb', '{', 'R', '}', '}', '{', 'n', '+', '1', '}', '\\setminus', 'C', '{', '\\frac', '{', '3', '}', '{', '4', '}', '}', '\\nF', '{', '\\sigma', '}', '\\operatorname', '{', 'k', '}', '(', 'x', ')'], ['START', '(', '1', '-', '(', '\\phi', '\\circ', '{', '\\boldsymbol', '\\operatorname', '{', 'p', '}', '}', ')', ')', 'L', '{', '\\sigma', '}', '\\operatorname', '{', 'k', '}', '(', 'x', ')', '+', '(', '\\phi', '\\circ', '{', '\\boldsymbol', '\\operatorname', '{', 'p', '}', '}', ')', '(', 'x', ')', '\\text', '{', 'f', 'o', 'r', '}', 'x', '\\in', 'G', '{', '\\sigma', '}', '\\operatorname', '{', 'k', '}', '\\end', '{', 'a', 'r', 'r', 'a', 'y', '}']]"
41515,"[['START', '\\frac', '{', '1', '}', '{', '2', '\\pi', '}', '\\frac', '{', '\\partial', '\\psi', '}', '{', '\\partialt', '}'], ['START', '{', '\\mathit', '{', 'f', '}', '\\mathrm', '{', 's', 'p', 'i', 'n', '}', '}', '+', '\\epsilon', '{', 'L', 'T', '}', '(', '\\Theta', ')', '{', '\\mathit', '{', 'f', '}', '\\mathrm', '{', 'o', 'r', 'b', '}', '}']]"
41528,"[['START', '\\frac', '{', '\\delta', '{', '\\hat', '{', 'f', '}', '{', '\\rm', 'N', 'L', '}', '}', '}', '{', '\\delta', 'A', 'S', '}', '\\delta', 'A', 'S'], ['START', '2', '{', '\\hat', '{', 'f', '}', '{', '\\rm', 'N', 'L', '}', '}', '\\frac', '{', '\\delta', 'A', 'S', '}', '{', 'A', 'S', '}']]"
41533,"[['START', '\\nabla', '\\cdot', '{', '\\bf', 'u', '}', '\\rightarrow', '\\frac', '{', '\\partial', 'u', '{', '\\parallel', '}', '}', '{', '\\partial', 's', '}', '-', '\\frac', '{', 'u', '{', '\\parallel', '}', '}', '{', 'B', '}', '\\frac', '{', '\\partial', 'B', '}', '{', '\\partial', 's', '}'], ['START', 'B', '\\frac', '{', '\\partial', '}', '{', '\\partial', 's', '}', '\\left', '(', '\\frac', '{', 'u', '{', '\\parallel', '}', '}', '{', 'B', '}', '\\right', ')']]"
41554,"[['START', '-', '\\frac', '{', '\\kappa', '}', '{', '4', '\\pi', '}', '\\int', 'd', '3', 'x', '\\left', '(', '\\frac', '{', '\\hat', 'd', '\\alpha', '\\hat', 'd', '\\beta', '\\partial', '0', 'h', '{', '\\alpha', '\\beta', '}', '}', '{', '2', 'd', '}', '+', '\\frac', '{', 'h', '{', '0', '\\alpha', '}', '\\hat', 'd', '\\alpha', '}', '{', 'd', '2', '}', '\\right', ')', 'V', 'i', 'C', '(', 'x', ')'], ['START', '\\frac', '{', '3', '\\kappa', '}', '{', '8', '\\pi', '}', '\\int', 'd', '3', 'x', '\\frac', '{', '\\hat', 'd', 'i', '\\hat', 'd', '\\alpha', '\\hat', 'd', '\\beta', '}', '{', 'd', '2', '}', 'h', '{', '\\alpha', '\\beta', '}', '\\']]"
41562,"[['START', 'm', '1', '+', 'R', 'm', '2'], ['START', 'm', '1', '+', '(', 'r', '+', 'k', '\\mu', '\\frac', '{', 'M', '}', '{', 'm', '2', '}', ')', 'm', '2'], ['START', 'm', '1', '+', 'r', 'm', '2', '+', 'k', '\\mu', 'M'], ['START', 'n', '\\mu', '+', 'k', '\\mu', 'M']]"
41574,"[['START', '\\frac', '{', 'd', 'u', '}', '{', 'd', 't', '}', '\\'], ['START', '\\alpha', '(', 't', ')', '+', '\\beta', '(', 't', ')', 'u', '+', '\\gamma', '(', 't', ')', 'u', '2', '+', '\\delta', '(', 't', ')', 'u', '3']]"
41588,"[['START', '\\int', '{', '{', '\\displaystyle', '}', 'B', 'R', '}', 'e', '{', 'i', '\\xi', '\\cdot', 'x', '}', '(', 'V', '2', '(', 'x', ')', '-', 'V', '1', '(', 'x', ')', ')', 'd', 'x'], ['START', '\\lim', '{', 'l', '\\to', '\\infty', '}', '\\int', '{', '{', '\\displaystyle', '}', 'B', 'R', '}', '(', 'V', '2', '(', 'x', ')', '-', 'V', '1', '(', 'x', ')', ')', '\\varphi', '1', '(', 'x', 'p', '{', '(', '1', ')', '}', 'l', ')', '\\overline', '{', '\\varphi', '2', '(', 'x', 'p', '{', '(', '2', ')', '}', 'l', ')', '}', 'd', 'x']]"
41596,"[['START', '-', '\\frac', '1', 'a', '\\frac', '{', 'c', '{', '\\nu', '+', '1', '}', 'n', '}', '{', 'd', '{', '\\nu', '+', '1', '}', 'n', '}'], ['START', '-', '\\frac', '{', 'c', '1', '\\nu', '}', '{', 'd', '\\nu', '1', '}']]"
41609,"[['START', '\\frac', '{', 'd', '\\bar', '{', 'B', '}', '}', '{', 'd', 'r', '*', '}'], ['START', '-', '\\Omega', '\\bar', '{', 'B', '}', '\\Omega', '\\equiv', '\\frac', '{', 'd', 'F', '}', '{', 'd', 'r', '}', '+', '\\frac', '{', '2', 'i', 'a', '\\cos', '\\theta', '}', '{', '\\rho', '2', '}', '+', '\\frac', '{', 'F', '}', '{', '\\rho', '}']]"
41641,"[['STARTd', '(', '\\varphi', '*', ')', '+', '\\sum', 'k', '\\omega', '\\pi', '\\bigl', '(', '{', '\\kappa', '}', '(', 'c', 'k', ')', '*', '\\bigr', ')', '\\varphi', 'k', '*', '\\n'], ['START', 'd', '(', '\\varphi', '*', ')', '+', '(', '-', '1', ')', '{', '\\partial', '\\varphi', '}', '\\sum', 'k', '\\varphi', 'k', '*', '\\omega', '\\bigl', '\\pi', '\\bigl', '(', '{', '\\kappa', '}', '(', 'c', 'k', '{', '(', '2', ')', '}', ')', '*', '\\bigr', ')', '\\circ', 'c', 'k', '{', '(', '1', ')', '*', '}', '\\bigr', '\\n'], ['STARTd', '(', '\\varphi', '*', ')', '-', '(', '-', '1', ')', '{', '\\partial', '\\varphi', '}', '\\sum', 'k', '\\varphi', 'k', '*', '\\omega', '\\pi', '(', 'c', 'k', '*', ')']]"
41648,"[['START', '\\int', '0', '{', 'x', '3', '}', '\\ln', '{', '\\left', '(', '}', 'r', '(', 'x', ')', '{', '\\right', ')', '}', '\\textrm', '{', 'd', '}', 'x'], ['START', '\\int', '0', '{', 'x', '1', '}', '\\ln', '{', '\\left', '(', '}', 'r', '(', 'x', ')', '{', '\\right', ')', '}', '\\textrm', '{', 'd', '}', 'x', '+', '\\underbrace', '{', '\\int', '{', 'x', '1', '}', '{', 'x', '2', '}', '\\ln', '{', '\\left', '(', '}', 'r', '(', 'x', ')', '{', '\\right', ')', '}', '\\textrm', '{', 'd', '}', 'x', '}', '{', '=', '0', '}']]"
41657,"[['START', '\\Lambda', '-', '\\lambda', '2', '(', '\\ell', ')'], ['START', '\\nu', '2', '\\cdot', '\\ell', '8', '+', '\\mathcalO', '(', '\\ell', '5', ')']]"
41694,"[['START', '\\int', '{', '0', '}', '{', '\\pi', '}', '\\cos', '{', '2', 'm', '}', '(', 't', ')', 'd', 't'], ['START', '\\frac', '{', '(', '2', 'm', '-', '1', ')', '}', '{', '(', '2', 'm', ')', '}', '\\pi', 'm', '\\in', '\\mathbb', '{', 'N', '}']]"
41719,"[['START', '\\frac', '{', 'd', 'v', '{', '\\alpha', '}', '}', '{', 'd', 'l', '}'], ['START', '\\phi', '{', '\\alpha', '}', '{', 'T', '}', '\\frac', '{', 'd', '}', '{', 'd', 'l', '}', '\\left', '(', '\\vec', '{', 'y', '}', '-', '\\vec', '{', 'y', '}', '{', '*', '}', '\\right', ')']]"
41755,"[['START', '\\frac', '{', '1', '}', '{', '2', '}', '\\left', '(', '\\partial', '{', '\\zeta', '1', '}', '-', 'i', '\\partial', '{', '\\zeta', '2', '}', '\\right', ')', '{', '\\rm', 'a', 'n', 'd', '}', '\\partial', '\\eta'], ['START', '\\frac', '{', '1', '}', '{', '2', '}', '\\left', '(', '\\partial', '{', '\\eta', '1', '}', '-', 'i', '\\partial', '{', '\\eta', '2', '}', '\\right', ')']]"
41756,"[['START', '\\begin', '{', 'g', 'a', 't', 'h', 'e', 'r', 'e', 'd', '}', '\\lim', '{', 'm', '\\to', '0', '}', '\\frac', '{', '-', 'i', '}', '{', '1', '2', 'p', '2', '}', '\\operatorname', '{', 'T', 'r', '}', '\\left', 'S', 'R', '{', '-', '1', '}', '(', 'p', ')', '\\slashed', 'p', '\\right'], ['START', '1', '\\n', '\\lim', '{', 'm', '\\to', '0', '}', '\\frac', '{', '1', '}', '{', '3', '6', '}', '\\operatorname', '{', 'T', 'r', '}', '\\left', '\\Lambda', '{', 'V', '\\mu', '}', 'R', '(', 'p', 'p', ')', '\\left', '(', '\\gamma', '\\mu', '-', '\\frac', '{', 'p', '\\mu', '\\slashed', 'p', '}', '{', 'p', '2', '}', '\\right', ')', '\\right'], ['START', '1', '\\n', '\\lim', '{', 'm', '\\to', '0', '}', '\\frac', '{', '1', '}', '{', '3', '6', '}', '\\operatorname', '{', 'T', 'r', '}', '\\left', '\\Lambda', '{', 'A', '\\mu', '}', 'R', '(', 'p', 'p', ')', '\\gamma', '5', '\\left', '(', '\\gamma', '\\mu', '-', '\\frac', '{', 'p', '\\mu', '\\slashed', 'p', '}', '{', 'p', '2', '}', '\\right', ')', '\\right']]"
41757,"[['START', 't', '3', '\\frac', '{', 'd', 'u', '}', '{', 'd', 't', '}', '+', '4', 't', '2', 'u'], ['START', '\\frac', '{', '3', '\\pi', 'M', '}', '{', '4', '\\theta', '\\varphi', 'V', '3', '}', '\\dot', '{', '\\varepsilon', '}', '-', '\\frac', '{', '3', '\\pi', '}', '{', '4', '\\theta', '\\varphi', 'V', '3', '}', 'L']]"
41766,"[['START', '\\dot', 'z', '{', 'j', '+', '1', '}', '-', '2', '\\dot', 'z', 'j', '+', '\\dot', 'z', '{', 'j', '-', '1', '}'], ['START', '{', '\\mathcal', 'O', '}', '(', '\\ell', 'e', '{', '-', '\\gamma', '1', '\\ell', '}', ')', '+', '{', '\\mathcal', 'O', '}', '(', '\\ell', 'e', '{', '-', '2', '\\gamma', '0', '\\ell', '}', ')']]"
41773,"[['START', '\\frac', '{', '\\mathbb', '{', 'P', '(', '}', 'p', 'a', 'a', ')', '+', '\\mathbb', '{', 'P', '(', '}', 'a', 'p', 'a', ')', '}', '{', '\\mathbb', '{', 'P', '}', '(', 'p', 'a', ')', '+', '\\mathbb', '{', 'P', '(', '}', 'a', 'p', ')', '}'], ['START', '\\frac', '{', 'p', 'p', 'p', '{', 'p', 'a', '}', 'p', '{', 'a', 'a', '}', '+', 'p', 'a', 'p', '{', 'a', 'p', '}', 'p', '{', 'p', 'a', '}', '}', '{', 'p', 'p', 'p', '{', 'p', 'a', '}', '+', 'p', 'a', 'p', '{', 'a', 'p', '}', '}']]"
41803,"[['START', '\\frac', '1', '4', '\\Big', '\\nabla', '2', 'f', '(', 'X', 'Y', ')', '+', '\\sum', '{', 's', '=', '1', '}', '3', '\\nabla', '2', 'f', '(', 'I', 's', 'X', 'I', 's', 'Y', ')', '\\Big', '\\n', '(', '\\nabla', '2', 'f', ')', '{', '-', '1', '}', '(', 'X', 'Y', ')'], ['START', '\\frac', '1', '4', '\\Big', '3', '\\nabla', '2', 'f', '(', 'X', 'Y', ')', '-', '\\sum', '{', 's', '=', '1', '}', '3', '\\nabla', '2', 'f', '(', 'I', 's', 'X', 'I', 's', 'Y', ')', '\\Big', '\\end', '{', 'a', 'l', 'i', 'g', 'n', 'e', 'd', '}']]"
41825,"[['START', '\\frac', '{', 'B', 'r', '(', 'P', 'F', 'n', ')', '}', '{', 'g', '(', 'F', 'n', ')', '}'], ['START', '\\frac', '{', 'B', 'r', '(', 'P', 'F', 'n', ')', '}', '{', 'F', 'n', 'F', '0', '}', '\\cdot', '\\frac', '{', 'F', 'n', 'F', '0', '}', '{', 'g', '(', 'F', 'n', ')', '}']]"
41845,"[['START', '\\frac', '{', '(', 'N', 'm', '{', 'D', '}', '2', '+', 'm', '{', '\\nu', '}', '2', '-', 'm', '{', 'n', '}', '2', ')', 't', '}', '{', '2', 'E', '}', '{', '\\rm', 'a', 'n', 'd', '}', 'm', '{', 'n', '}', '2'], ['START', '4', 'u', '2', '\\sin', '2', '\\frac', '{', '(', 'n', '-', '1', '2', ')', '\\pi', '}', '{', 'N', '}']]"
41855,"[['START', '\\int', '{', 'S', '{', 'n', '-', '1', '}', '}', '\\left', '(', 'e', '1', '4', '-', '\\frac', '{', 'e', '1', '2', '}', '{', 'n', '+', '2', '}', '\\right', ')', 'd', 'S', '(', 'e', ')'], ['START', '\\frac', '{', '2', '\\omega', 'n', '}', '{', 'n', '(', 'n', '+', '2', ')', '}', '\\int', '{', 'S', '{', 'n', '-', '1', '}', '}', '\\left', '(', 'e', '1', '2', 'e', '2', '2', '-', '\\frac', '{', 'e', '2', '2', '}', '{', 'n', '+', '2', '}', '\\right', ')', 'd', 'S', '(', 'e', ')']]"
41865,"[['START', '\\pi', '-', '2', '\\gamma', '+', '\\theta', '-', '\\alpha', '{', '+', '}'], ['START', '2', '\\phi', '+', '\\omega']]"
41875,"[['START', '\\alpha', 'm', '(', 'V', ')', '(', '1', '-', 'm', ')', '-', '\\beta', 'm', '(', 'V', ')', 'm', '+', '\\xi', 'm', '\\alpha', 'm', '(', 'V', ')'], ['START', '\\frac', '{', '0', '1', '(', 'V', '+', '4', '0', ')', '}', '{', '1', '-', '\\exp', '(', '-', 'V', '-', '4', '0', ')', '1', '0', '}', '\\beta', 'm', '(', 'V', ')'], ['START', '4', '\\exp', '\\frac', '{', '-', 'V', '-', '6', '5', '}', '{', '1', '8', '}']]"
41877,"[['START', '{', '\\left', '{', '\\Delta', '{', '(', 'M', ')', '}', '}', '\\right', '}', '\\le', '1', '6', 'r', 'h', '\\frac', '{', 'e', '{', '\\mu', '2', '}', '-', 'e', '{', '\\mu', '4', '}', '}', '{', '\\mu', '2', '(', '2', '-', 'e', '{', '\\mu', '2', '}', ')', '}', '\\frac', '{', 'M', '}', '{', 'N', '}'], ['STARTc', '1', '\\frac', '{', 'M', '}', '{', 'N', '}']]"
41885,"[['START', '\\left', '\\frac', '{', '1', '}', '{', '2', '}', '{', '\\omega', '\\tau', '}', '\\pm', 'E', 'i', '\\right'], ['START', 'E', 'i', '\\pm', '\\frac', '{', '1', '}', '{', '2', '}', '{', '\\omega', '\\tau', '}', '\\mbox', '{', 'w', 'h', 'e', 'r', 'e', '}', 'E', 'i'], ['START', '\\sqrt', '{', '\\tilde', '{', 'e', '}', 'i', '2', '+', '\\Delta', '0', '2', '}']]"
41895,"[['STARTt', '{', '1', '}', 'r', 'd', '{', 's', 'c', '}', 'u', 'a', 'v', 'e', 'c', 't', '{', '1', '}', '\\in', 'T', '*', '{', 's', 'c', '}', '(', '{', '\\mathbb', 'A', '}', '{', 'E', '}', ')', 'e', 't', 'u', '\\in', 'G', '{', '\\eta', 'd', 'S', 'C', '}', '(', '{', '\\mathbb', 'A', '}', '{', 'E', '}', ')', 'C', 'e', 'l', 'a', 'e', 'n', 't', 'r', 'a', '{', '\\i', '}', 'n', 'e', 'g'], ['STARTz', 'd', '{', '-', '1', '}', 't', '{', '1', '}', 'r', 'd', 'u', 'L', 'e', 'l', 'e', 'm', 'e', 'n', 't', 't', '\\in', '(', '(', '1', '-', '\\theta', '*', ')', '(', 'T', '*', ')', ')', '(', '{', '\\mathbb', 'A', '}', '{', 'E', '}', ')', 'a', 'e', 't', 'e', 'd', 'e', 'f', 'i', 'n', 'i', 'p', 'a', 'r', 'a', 'd', '{', 'g', '}', '(', '\\eta', 'd', ')'], ['START', '(', '1', '-', '\\theta', '*', ')', '(', 't', '{', '1', '}', 'z', 'd', '{', '-', '1', '}', ')', 'P', 'o', 'u', 'r', '\\sigma', '\\in', '\\Gamma', '{', 'F', '}', 'o', 'n', 'a']]"
41908,"[['STARTc', 'n', 'y', '{', 'n', '+', '1', '}', '+', 'c', '{', 'n', '-', '1', '}', 'y', '{', 'n', '-', '1', '}', '-', 'b', 'n', 'y', 'n'], ['START', '0', 'n', '\\in', '\\mathbb', '{', 'N', '}']]"
41916,"[['START', '\\frac', '{', '\\partial', 'i', '}', '{', '\\partial', 'x', 'i', '}', 'u', '(', 't', 'x', ')'], ['START', '\\lim', '{', '\\epsilon', '\\to', '0', '+', '}', '\\int', '\\epsilon', '\\infty', '\\int', '{', '0', '}', '\\infty', '\\frac', '{', '\\partial', 'i', '}', '{', '\\partialx', 'i', '}', 'W', '\\tau', '\\mu', '(', 'x', 'y', ')', 'f', '(', 't', '-', '\\tau', 'y', ')', 'd', 'y', 'd', '\\tau', 't', 'x', '\\in', '{', '(', '0', '\\infty', ')', '}']]"
